question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Bunday yo'l belgisi bilan belgilangan yo'l qismlarida shaharlararo qatnaydigan avtobuslarning qanday eng yuqori tezlikda harakatlanishiga ruxsat etiladi?,Бундай ёл белгиси билан белгиланган ёл қисмларида шаҳарлараро қатнайдиган автобусларнинг қандай енг юқори тезликда ҳаракатланишига рухсат етилади?,"{""50 km/s"",""60 km/s"",""70 km/s"",""80 km/s"",""90 km/s""}","{""50 км/с"",""60 км/с"",""70 км/с"",""80 км/с"",""90 км/с""}",4,https://ptest.uz/images/2e7b86d8-9d88-4246-8f66-42c125fa52e5.webp,29-BILET,300,,,,
Benzin bug'idan zaharlanishning alomatlari qanday?,Бензин буғидан заҳарланишнинг аломатлари қандай?,"{""Ko'z o'ngi qorong'ilashadi, bosh aylanadi, muvozanat yo'qoladi, yiqiladi. Tomir urishi sekinlashadi. Oyoq-qo'l soviydi"",""Mastga o'xshab harakatlanadi, bosh aylanadi, og'riydi, ko'ngil ayniydi, qayt qiladi, mushaklari tortishadi. Nafas olish sekinlashadi""}","{""Кўз ўнги қоронгилашади, бош айланади, мувозанат ёқолади, йиқилади. Томир уриши секинлашади. Оёқ-қўл совийди"",""Мастга ўхшаб ҳаракатланади, бош айланади, оғрийди, кўнгил айнийди, қайт қилади, мушаклари тортишади. Нафас олиш секинлашади""}",1,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Haydovchi quvib o'tishni boshlashdan oldin nimaga ishonch hosil qilishi kerak?,Ҳайдовчи қувиб ўтишни бошлашдан олдин нимага ишонч ҳосил қилиши керак?,"{""Quvib o'tayotgan transport vositasidan ancha tezroq harakatlanishiga"",""Shu bo'lak bo'yicha oldinda harakatlanayotgan transport vositasining haydovchisi chapga burilish (qayta tizilish) haqida ishora bermaganiga"",""U chiqishga mo'ljallangan yo'l qismi 1000 m masofada bo'sh ekanligiga""}","{""Қувиб ўтаётган транспорт воситасидан анча тезроқ ҳаракатланишига"",""Шу бўлак бўйича олдинда ҳаракатланаётган транспорт воситасининг ҳайдовчиси чапга бурилиш (қайта тизилиш) ҳақида ишора бермаганига"",""У чиқишга мўлжалланган ёл қисми 1000 м масофада бўш еканлигига""}",1,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Motosikllarni shatakka olishga ruxsat etiladimi?,Мотосиклларни шатакка олишга рухсат етиладими?,"{""Yon kajavali motosikllarga ruxsat etiladi"",""Taqiqlanadi"",""Tekis joylarda ruxsat etiladi"",""Yon kajavasi bo'lmagan motosikllarga ruxsat etiladi""}","{""Ён кажавали мотосиклларга рухсат етилади"",""Тақиқланади"",""Текис жойларда рухсат етилади"",""Ён кажаваси бўлмаган мотосиклларга рухсат етилади""}",0,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Chorrahani birinchi bo'lib kesib o'tadi,Чорраҳани биринчи бўлиб кесиб ўтади,"{""Qizil avtomobil"",""Ko'k avtomobil"",""Yashil avtomobil""}","{""Қизил автомобил"",""Кўк автомобил"",""Яшил автомобил""}",2,https://ptest.uz/images/8af12ca4-1bee-42ea-b688-079aab44d5db.webp,29-BILET,300,,,,
"Yotiq uzluksiz sariq chiziq ""To'xtash taqiqlangan"" belgisi bilan birga to'xtashga ruxsat etadi:","Ётиқ узлуксиз сариқ чизиқ ""Тўхташ тақиқланган"" белгиси билан бирга тўхташга рухсат етади:","{""Yo'lovchilarni tushiradigai barcha transport vositalariga"",""Avtobuslarga va trolleybuslarga"",""Faqat belgilangan yo'nalishdagi transport vositalariga va yo'nalishsiz engil taksilarga""}","{""Ёловчиларни туширадигаи барча транспорт воситаларига"",""Автобусларга ва троллейбусларга"",""Фақат белгиланган ёналишдаги транспорт воситаларига ва ёналишсиз енгил таксиларга""}",2,https://ptest.uz/images/cf1a51d2-1731-4dec-a64d-0c9faf931f67.webp,29-BILET,300,,,,
Chorrahani ikkinchi bo'lib kim kesib o'tadi?,Чорраҳани иккинчи бўлиб ким кесиб ўтади?,"{""Yashil avtom obil"",""Qizil avtomobil ayni vaqtda ko'k bilan"",""Sariq avtomobil""}","{""Яшил автом обил"",""Қизил автомобил айни вақтда кўк билан"",""Сариқ автомобил""}",1,https://ptest.uz/images/5cc7a33f-70f0-493e-bf7b-bbfb4aae5ad4.webp,29-BILET,300,,,,
Qaysi yo'l asosiy yo'l hisoblanadi?,Қайси ёл асосий ёл ҳисобланади?,"{""Tuproqli yo'lga nisbatan qoplamali yo'l yoki tegishli belgilar bilan belgilangan yo'l"",""Uch tomonlama chorrahada tutashib kelgan yo'lga nisbatan har ikki tomonga davom etuvchi yo'l"",""Har bir yo'nalishda harakatlanish uchun bir bo'lakli yo'lga nisbatan ko'p bo'lakli qatnov qismi bo'lgan yo'l""}","{""Тупроқли ёлга нисбатан қопламали ёл ёки тегишли белгилар билан белгиланган ёл"",""Уч томонлама чорраҳада туташиб келган ёлга нисбатан ҳар икки томонга давом етувчи ёл"",""Ҳар бир ёналишда ҳаракатланиш учун бир бўлакли ёлга нисбатан кўп бўлакли қатнов қисми бўлган ёл""}",0,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Sekinyurar transport vositalarining temir yo'l kesishmasi orqali harakatlanishiga faqat temir yo'l boshlig'ining ruxsati bilan harakat tezligi quyidagidan kam bo'lganda yo'l qo'yiladi,Секинюрар транспорт воситаларининг темир ёл кесишмаси орқали ҳаракатланишига фақат темир ёл бошлиғининг рухсати билан ҳаракат тезлиги қуйидагидан кам бўлганда ёл қўйилади,"{""3 km/s"",""5 km/s"",""8 km/s"",""10 km/s"",""30 km/s""}","{""3 км/с"",""5 км/с"",""8 км/с"",""10 км/с"",""30 км/с""}",2,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Temir yo'l kesishmasidan o'tishda haydovchi nimaga amal qilishi kerak?,Темир ёл кесишмасидан ўтишда ҳайдовчи нимага амал қилиши керак?,"{""Shlagbaumning holatiga va yorug'lik ishorasiga"",""Yo'l belgilari va chiziqlariga"",""Temir yo'l kesishmasi navbatchisining ko'rsatmalari va ishoralariga"",""Barcha sanab o'tilgan talablarga""}","{""Шлагбаумнинг ҳолатига ва ёруғлик ишорасига"",""Ёл белгилари ва чизиқларига"",""Темир ёл кесишмаси навбатчисининг кўрсатмалари ва ишораларига"",""Барча санаб ўтилган талабларга""}",3,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Bu belgi bilan belgilangan yo'l qismlarida ajratuvchi bo'lakning uzilish joyida qayrilishga ruxsat etiladimi?,Бу белги билан белгиланган ёл қисмларида ажратувчи бўлакнинг узилиш жойида қайрилишга рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Faqat to'la vazni 3,5 tonnagacha bo'lgan transport vositalariga ruxsat etiladi""}","{""Рухсат етилади"",""Тақиқланади"",""Фақат тўла вазни 3,5 тоннагача бўлган транспорт воситаларига рухсат етилади""}",1,https://ptest.uz/images/e4662f75-db7f-4e5c-94a6-17706e775f9a.webp,29-BILET,300,,,,
Mazkur yotiq chiziq nimani anglatadi?,Мазкур ётиқ чизиқ нимани англатади?,"{""Belgilangan yo'nalishdagi transport vositalari harakatlanadigan bo'lakni"",""Maxsus avtomobillar harakatlanadigan bo'lakni"",""Reversiv harakatlanish bo'lagining chegarasini""}","{""Белгиланган ёналишдаги транспорт воситалари ҳаракатланадиган бўлакни"",""Махсус автомобиллар ҳаракатланадиган бўлакни"",""Реверсив ҳаракатланиш бўлагининг чегарасини""}",2,https://ptest.uz/images/a375cf9f-a222-465a-b91c-0168471b1e6b.webp,29-BILET,300,,,,
???????????? ????? ?? ????? ??????????????? ???? ?????????????? ???? ?????? ??????? ???????,???????????? ????? ?? ????? ??????????????? ???? ?????????????? ???? ?????? ??????? ???????,"{""???????????? ???? ???????? ????????? ???????????????? ?????? ??????? ??????????? ??????"",""???????????? ????? ?? ????? ????????????? ???????????????? ?????? ??????? ??????????? ??????""}","{""???????????? ???? ???????? ????????? ???????????????? ?????? ??????? ??????????? ??????"",""???????????? ????? ?? ????? ????????????? ???????????????? ?????? ??????? ??????????? ??????""}",0,https://ptest.uz/images/7b1549fe-c27a-4404-941c-77217bc06197.webp,30-BILET,300,,,,
"??????? ?????? ???????????? ????????? ???????? ?????? ?????? 2.5 ""??????????? ???????????? ???????????"" ??? ??????? ??? ???????? ??????????, ???? ????????? ??????? ??????? ???????? ????? ?????? ???????????? ?????? ????? ?????? ????????? ?????? ??????","??????? ?????? ???????????? ????????? ???????? ?????? ?????? 2.5 ""??????????? ???????????? ???????????"" ??? ??????? ??? ???????? ??????????, ???? ????????? ??????? ??????? ???????? ????? ?????? ???????????? ?????? ????? ?????? ????????? ?????? ??????","{""1 ?"",""5 ?"",""10 ?"",""15 ?"",""20 ?""}","{""1 ?"",""5 ?"",""10 ?"",""15 ?"",""20 ?""}",1,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
????????? ??????? ????? ??? ????? ??????,????????? ??????? ????? ??? ????? ??????,"{""??? ?????????"",""???? ?????????"",""????? ?????????""}","{""??? ?????????"",""???? ?????????"",""????? ?????????""}",0,https://ptest.uz/images/5ed03906-ad5e-46a9-8cc0-df1bdcc49d20.webp,30-BILET,300,,,,
???????????? ??????? ???????? ???????? ??????? ??????? ?????? ???????? ??????? ???? ??????? ?????? ???????? ???? ????????? ???? ???????? ??????,???????????? ??????? ???????? ???????? ??????? ??????? ?????? ???????? ??????? ???? ??????? ?????? ???????? ???? ????????? ???? ???????? ??????,"{""????? ??????? ?????? ???????? ???????????"",""????? ??????? ????????? ????????"",""???????????? ???????? ????"",""????? ?????? ???????????? ????? ????????""}","{""????? ??????? ?????? ???????? ???????????"",""????? ??????? ????????? ????????"",""???????????? ???????? ????"",""????? ?????? ???????????? ????? ????????""}",3,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
??????? ????????? ????????????? ?????????? ?????? ??????????? ????????????,??????? ????????? ????????????? ?????????? ?????? ??????????? ????????????,"{""???????? ????? ?????? ????????"",""?????? ???????? ?????? ????????"",""?????? ?????? ?????? ????????? ??????????? ???????? ?????????""}","{""???????? ????? ?????? ????????"",""?????? ???????? ?????? ????????"",""?????? ?????? ?????? ????????? ??????????? ???????? ?????????""}",2,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
?? ??????? ????? ??????????? ?????????????? ?????? ????????,?? ??????? ????? ??????????? ?????????????? ?????? ????????,"{""??????? ????? 12 ? ?????? ???? ???? ?? ????????????"",""??????? ????? 12 ? ?????? ?? ???? ?? ????????????""}","{""??????? ????? 12 ? ?????? ???? ???? ?? ????????????"",""??????? ????? 12 ? ?????? ?? ???? ?? ????????????""}",1,https://ptest.uz/images/50dcd403-9536-4bbe-91be-97f7ec44d123.webp,30-BILET,300,,,,
?????????????? ????? ??????????? ?????????????? ????? ??????? ?????????????? ?????? ????????,?????????????? ????? ??????????? ?????????????? ????? ??????? ?????????????? ?????? ????????,"{""\""?\"" ?? \""?\"""",""\""?\"" ?? \""?\"""",""\""?\"" ?? \""?\""""}","{""\""?\"" ?? \""?\"""",""\""?\"" ?? \""?\"""",""\""?\"" ?? \""?\""""}",2,https://ptest.uz/images/c6e3848e-2973-450c-9b94-9bb16c85a7df.webp,30-BILET,300,,,,
"""?????? ???????????"" ??????? ???? ???????????","""?????? ???????????"" ??????? ???? ???????????","{""???????? ???????? ?????? ????"",""??????? 150 ?. ??? ??? ?????? ?????"",""????? ????????, ?????, ??? ?????????? ?? ?????? ???????????, ????????? ??????? ????-???? ??????? ??????? ???????? 300 ?. ??? ??? ??????"",""?????, ??? ?????, ?????""}","{""???????? ???????? ?????? ????"",""??????? 150 ?. ??? ??? ?????? ?????"",""????? ????????, ?????, ??? ?????????? ?? ?????? ???????????, ????????? ??????? ????-???? ??????? ??????? ???????? 300 ?. ??? ??? ??????"",""?????, ??? ?????, ?????""}",2,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
???? ????????? ????????? ??????? ????? ????? ??????,???? ????????? ????????? ??????? ????? ????? ??????,"{""???????"",""???????"",""??????""}","{""???????"",""???????"",""??????""}",1,https://ptest.uz/images/86b0f103-f510-414b-bdac-8be2c6b26eab.webp,30-BILET,300,,,,
??????? ????????? ???????? ??????? ????????? ????????? ?????? ?????? ??????????? ??????,??????? ????????? ???????? ??????? ????????? ????????? ?????? ?????? ??????????? ??????,"{""????? ?? ?? ?????? ???????? ??????????, ??????? ???????????? ?????, ??????????? ??? ?????????? ?????"",""????????? ???????? ???????? ??????????????? ??????? ?????? ??????? ????? ??????????? ?????"",""????????? ???????? ???? ?????? ?? ??????, ?????? ????? ?????? ???????? ????? ??????????? ?????""}","{""????? ?? ?? ?????? ???????? ??????????, ??????? ???????????? ?????, ??????????? ??? ?????????? ?????"",""????????? ???????? ???????? ??????????????? ??????? ?????? ??????? ????? ??????????? ?????"",""????????? ???????? ???? ?????? ?? ??????, ?????? ????? ?????? ???????? ????? ??????????? ?????""}",0,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
???? ?????? ?? ????? ??????? ??????? ????????? ????????? ?????????????? ????? ????????? ????????? ????????? ?????? ?????? ????? ??????????????? ?????? ???????,???? ?????? ?? ????? ??????? ??????? ????????? ????????? ?????????????? ????? ????????? ????????? ????????? ?????? ?????? ????? ??????????????? ?????? ???????,"{""40 ??/??????? ??????????"",""60 ??/??????? ??????????"",""????? ???????? ????? ???????????? ?????? ??? ??????? ?????? ????????? ??????????""}","{""40 ??/??????? ??????????"",""60 ??/??????? ??????????"",""????? ???????? ????? ???????????? ?????? ??? ??????? ?????? ????????? ??????????""}",2,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
"?? ?????????? ???????? ?????????? ???????, ???????? ???? ???? ????? ????????????","?? ?????????? ???????? ?????????? ???????, ???????? ???? ???? ????? ????????????","{""????????????? ?????????? ?????"",""????????? ????????? ?????"",""??????????? ?????????????? ???? ?????"",""???????????? ?????? ?????""}","{""????????????? ?????????? ?????"",""????????? ????????? ?????"",""??????????? ?????????????? ???? ?????"",""???????????? ?????? ?????""}",2,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
????? ???????? ??? ???????????? ?????? ????? ???????? ????? ???????,????? ???????? ??? ???????????? ?????? ????? ???????? ????? ???????,"{""2 ??????? ??? ????????"",""3 ??????? ??? ????????"",""1 ??????? ??? ????????""}","{""2 ??????? ??? ????????"",""3 ??????? ??? ????????"",""1 ??????? ??? ????????""}",2,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
?????? ????????? ?????????????? ??????? ?? ?????? ?????? ????????????,?????? ????????? ?????????????? ??????? ?? ?????? ?????? ????????????,"{""????????? ?????????? ?? ???????????? ???????? ????????? ????????"",""???????????, ????????????? ?? ???? ????????, ??? ????????? ????? ??? ?????? ?????? ???????????? ?????? ????????"",""??????????? ?????? ????? ?????? 30 ? ??? ?????? ?????? ????????""}","{""????????? ?????????? ?? ???????????? ???????? ????????? ????????"",""???????????, ????????????? ?? ???? ????????, ??? ????????? ????? ??? ?????? ?????? ???????????? ?????? ????????"",""??????????? ?????? ????? ?????? 30 ? ??? ?????? ?????? ????????""}",1,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
?2; ?3 ????????? ????????????? ?????????????? ???? ?????????? ???????????? ?????????? ?????????????? ??? ?????????? ?????:,?2; ?3 ????????? ????????????? ?????????????? ???? ?????????? ???????????? ?????????? ?????????????? ??? ?????????? ?????:,"{""0,8 ??"",""1,0 ??"",""1,6 ??"",""2,0 ??"",""2,5 ??""}","{""0,8 ??"",""1,0 ??"",""1,6 ??"",""2,0 ??"",""2,5 ??""}",3,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
??????? ????? ????????? ?????? ????????,??????? ????? ????????? ?????? ????????,"{""????? ???????"",""????? ?? ?????"",""???????, ????? ?? ?????"",""????? ????????????""}","{""????? ???????"",""????? ?? ?????"",""???????, ????? ?? ?????"",""????? ????????????""}",2,https://ptest.uz/images/b5bd46d7-26f3-43c0-98e2-fd35b943f1a9.webp,30-BILET,300,,,,
????? ????-???? ???? ????? ????? ??? ??????? ????? ??????????? ???????,????? ????-???? ???? ????? ????? ??? ??????? ????? ??????????? ???????,"{""\""?????? ???????????\"""",""\""?????? ????? ???????????\"""",""\""?????? ??? ????? ????????? ?????? ????? ???????????\""""}","{""\""?????? ???????????\"""",""\""?????? ????? ???????????\"""",""\""?????? ??? ????? ????????? ?????? ????? ???????????\""""}",1,https://ptest.uz/images/6dd25b26-a224-4890-8231-44955b78ad2c.webp,30-BILET,300,,,,
????? ????????????? ?????????? ?????? ????? ??????????? ????????,????? ????????????? ?????????? ?????? ????? ??????????? ????????,"{""?????"",""?????"",""??? ?????? ??????"",""??? ??????? ???????""}","{""?????"",""?????"",""??? ?????? ??????"",""??? ??????? ???????""}",2,https://ptest.uz/images/b3f85398-d1da-44c9-8190-8c8e17f52f4f.webp,30-BILET,300,,,,
???????????? ???? ????????? ????? ????????? ???????????? ?????????????? ?????? ????????,???????????? ???? ????????? ????? ????????? ???????????? ?????????????? ?????? ????????,"{""????????? ?? ??????????"",""??????????, ????? ??????????? ?? ?? ????????????"",""????? ?? ?? ???????????????"",""????? ????????? ????????????""}","{""????????? ?? ??????????"",""??????????, ????? ??????????? ?? ?? ????????????"",""????? ?? ?? ???????????????"",""????? ????????? ????????????""}",2,https://ptest.uz/images/79811900-ed57-45dd-850f-d9461f018240.webp,30-BILET,300,,,,
?????? ?????? ??????????? ????????? ?????????? ??????? ???? ?????????,?????? ?????? ??????????? ????????? ?????????? ??????? ???? ?????????,"{""???? ??????? ????? ????????? ???????????? ??????? ????? ??????? ???????? ????????? ???????? ???? ??????? ????? ?????, ?????? ?????? ?????"",""????? ?????? ????????"",""???? ??????? ??????? ????????? ?????????? ???????? ????? ??? ?????? ???? ?????"",""????? ???? ?????? ????? ????? ?????""}","{""???? ??????? ????? ????????? ???????????? ??????? ????? ??????? ???????? ????????? ???????? ???? ??????? ????? ?????, ?????? ?????? ?????"",""????? ?????? ????????"",""???? ??????? ??????? ????????? ?????????? ???????? ????? ??? ?????? ???? ?????"",""????? ???? ?????? ????? ????? ?????""}",0,https://postimg.cc/Dmfk0bYv,30-BILET,300,,,,
