question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Qaysi transport vositasining xaydovchisi birinchi navbatda harakatlanish huquqiga ega?,Қайси транспорт воситасининг хайдовчиси биринчи навбатда ҳаракатланиш ҳуқуқига ега?,"{""Yuk avtomobili haydovchisi"",""Avtobus haydovchisi""}","{""Юк автомобили ҳайдовчиси"",""Автобус ҳайдовчиси""}",0,https://ptest.uz/images/d64b32b4-f5f2-48dc-89fb-65aff6ecdabe.webp,3-BILET,300,,,,
Bu yo'l belgisi bildiradi:,Бу ёл белгиси билдиради:,"{""Belgida ko'rsatilgandan ortiq yuk ko'taruvchi yuk avtomobillari va transport vositalari tarkibi (tirkamali yuk avtomobillari)ning harakat qilishi taqiqlanadi."",""Umumiy haqiqiy vazni (yo'lovchilar va yuk vaznini qushgan holda) belgida ko'rsatilgandan ortiq bo'lgan transport vositalari, shu jumladan-tirkamali transport vositalarining harakat qilishi taqiqlanadi.""}","{""Белгида кўрсатилгандан ортиқ юк кўтарувчи юк автомобиллари ва транспорт воситалари таркиби (тиркамали юк автомобиллари)нинг ҳаракат қилиши тақиқланади."",""Умумий ҳақиқий вазни (ёловчилар ва юк вазнини қушган ҳолда) белгида кўрсатилгандан ортиқ бўлган транспорт воситалари, шу жумладан-тиркамали транспорт воситаларининг ҳаракат қилиши тақиқланади.""}",1,https://ptest.uz/images/a1b8ba09-804f-41d8-96a7-7e6cf9a77878.webp,3-BILET,300,,,,
Qaysi holda qoidalar ogohlantirish ishorasini berishni talab kilmaydi?,Қайси ҳолда қоидалар огоҳлантириш ишорасини беришни талаб килмайди?,"{""Qatnov qismining chekkasida to'xtash oldidan"",""\""?????? ???????\"" belgisi bilan belgilangan yo'lning egri burilish joyi oldidan."",""Qo'shni harakat bo'lagiga o'tish oldidan.""}","{""Қатнов қисмининг чеккасида тўхташ олдидан"",""\""?????? ???????\"" белгиси билан белгиланган ёлнинг егри бурилиш жойи олдидан."",""Қўшни ҳаракат бўлагига ўтиш олдидан.""}",1,https://postimg.cc/Dmfk0bYv,3-BILET,300,,,,
Belgilangan yo'nalish bo'ylab ketayotgan avtobus haydovchi ushbu sharoitda yo'l berishi kerakmi?,Белгиланган ёналиш бўйлаб кетаётган автобус ҳайдовчи ушбу шароитда ёл бериши керакми?,"{""Kerak."",""Kerak emas."",""Kerak emas, chunki u to'g'riga ketayapti""}","{""Керак."",""Керак емас."",""Керак емас, чунки у тўғрига кетаяпти""}",0,https://ptest.uz/images/b17f2ed4-a0ed-4974-8fac-573a3b5459f6.webp,3-BILET,300,,,,
Siz balandlikda svetoforning ruxsat beruvchi ishorasini ko'tib to'xtadingiz. Bunda avtomobilni joyida to'tib turishning eng yaxshi usuli:,Сиз баландликда светофорнинг рухсат берувчи ишорасини кўтиб тўхтадингиз. Бунда автомобилни жойида тўтиб туришнинг енг яхши усули:,"{""To'xtab turish tormozi bilan"",""Birinchi uzatma ulangan holda ulovchini joydan jilmay aylantirish hisobiga"","". Yurgizgich o'chirilib, past uzatma ulangan holda"",""Ishchi tormoz bilan""}","{""Тўхтаб туриш тормози билан"",""Биринчи узатма уланган ҳолда уловчини жойдан жилмай айлантириш ҳисобига"","". Юргизгич ўчирилиб, паст узатма уланган ҳолда"",""Ишчи тормоз билан""}",0,https://postimg.cc/Dmfk0bYv,3-BILET,300,,,,
Qaysi hollarda velosipedchilarga qatnov qismining o'ng chekkasidan chiqishga yo'l qo'yiladi?,Қайси ҳолларда велосипедчиларга қатнов қисмининг ўнг чеккасидан чиқишга ёл қўйилади?,"{""Yuk ortib ketayotganda"",""Ruxsat etilgan hollarda chapga burilish yoki orqaga qaytish uchun"","". Ikkala sanab o'tilgan hollarda""}","{""Юк ортиб кетаётганда"",""Рухсат етилган ҳолларда чапга бурилиш ёки орқага қайтиш учун"","". Иккала санаб ўтилган ҳолларда""}",1,https://postimg.cc/Dmfk0bYv,3-BILET,300,,,,
Tirkamali engil avtomobillarga yo'lning shunday yo'l belgisi o'rnatilgan qismida qanday eng katta tezlik bilan harakatlanishga ruxsat etiladi?,Тиркамали енгил автомобилларга ёлнинг шундай ёл белгиси ўрнатилган қисмида қандай енг катта тезлик билан ҳаракатланишга рухсат етилади?,"{""60 km/c"",""70 km/c"",""80 km/c"",""100 km/c"",""110 km/c""}","{""60 км/c"",""70 км/c"",""80 км/c"",""100 км/c"",""110 км/c""}",2,https://ptest.uz/images/0b872b1d-5173-4096-8c2f-757108c93cb8.webp,3-BILET,300,,,,
Qaysi belgi transport vositalarining belgida ko'rsatilgandan kam oraliq masofada harakatlanishini taqiqlaydi?,Қайси белги транспорт воситаларининг белгида кўрсатилгандан кам оралиқ масофада ҳаракатланишини тақиқлайди?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",2,https://ptest.uz/images/cb163cdc-4d99-45ba-9a70-4b15acfe200b.webp,3-BILET,300,,,,
Mazkur holatda avtobus to'g'riga harakatlansa chorrahaga kirishiga ruxsat etiladimi?,Мазкур ҳолатда автобус тўғрига ҳаракатланса чорраҳага киришига рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Agar avtobus belgilangan yo'nalish bo'yicha harakatlanayotgan bo'lsa ruxsat etiladi""}","{""Рухсат етилади"",""Тақиқланади"",""Агар автобус белгиланган ёналиш бўйича ҳаракатланаётган бўлса рухсат етилади""}",1,https://ptest.uz/images/9df6003a-876b-4157-a1a0-adf820795720.webp,3-BILET,300,,,,
Chorrahada aylanma harakatlanish tashqil qilingan. Siz yaqinlashib kelayotgan chorrahaning qatnov qismi ikkita harakat bo'lagiga ega. Chorrahaga kirishda burilish uchun Siz qaysi bo'lakni egallashingiz lozim?,Чорраҳада айланма ҳаракатланиш ташқил қилинган. Сиз яқинлашиб келаётган чорраҳанинг қатнов қисми иккита ҳаракат бўлагига ега. Чорраҳага киришда бурилиш учун Сиз қайси бўлакни егаллашингиз лозим?,"{""O'ng bo'lakni"",""Chap bo'lakni"",""O'ng yoki chap bo'lakni""}","{""Ўнг бўлакни"",""Чап бўлакни"",""Ўнг ёки чап бўлакни""}",2,https://postimg.cc/Dmfk0bYv,3-BILET,300,,,,
Bu belgilar aholi yashaydigan joylarda havfli yo'l qismi boshlanishidan qancha masofada o'rnatiladi?,Бу белгилар аҳоли яшайдиган жойларда ҳавфли ёл қисми бошланишидан қанча масофада ўрнатилади?,"{""15-25 m"",""25-50 m"",""50-100 m"",""100-150 m"",""150-300 m""}","{""15-25 м"",""25-50 м"",""50-100 м"",""100-150 м"",""150-300 м""}",2,https://ptest.uz/images/ced2ae2c-b9e5-4ab9-9f00-95e6e33a8c86.webp,3-BILET,300,,,,
Sanab o'tilgan hollarning qaysi birida qoidalar haydovchi o'zining transport vositasini ichki ishlar xodimi ixtiyoriga berishi shart?,Санаб ўтилган ҳолларнинг қайси бирида қоидалар ҳайдовчи ўзининг транспорт воситасини ички ишлар ходими ихтиёрига бериши шарт?,"{""Barcha holatlarda"",""Kechiktirib bo'lmaydigan xizmat vazifalarini bajarish uchun"",""Ish joyiga borish uchun""}","{""Барча ҳолатларда"",""Кечиктириб бўлмайдиган хизмат вазифаларини бажариш учун"",""Иш жойига бориш учун""}",1,https://postimg.cc/Dmfk0bYv,3-BILET,300,,,,
Piyodalarga yo'lni piyodalar o'tish joyidan tashqarida kesib o'tishga ruxsat etiladimi?,Пиёдаларга ёлни пиёдалар ўтиш жойидан ташқарида кесиб ўтишга рухсат етиладими?,"{""Ruxsat etiladi."","". Yo'lning qatnov qismi chetiga to'g'ri burchak ostida, uning ikkala tomoni yaxshi ko'rinib turadigan, ko'rinish masofasida o'tish joyi yoki chorraha bo'lmasa, ajratuvchi bo'laksiz va to'siqsiz yo'llarda kesib o'tish ruxsat etiladi."","". Taqiqlanadi.""}","{""Рухсат етилади."","". Ёлнинг қатнов қисми четига тўғри бурчак остида, унинг иккала томони яхши кўриниб турадиган, кўриниш масофасида ўтиш жойи ёки чорраҳа бўлмаса, ажратувчи бўлаксиз ва тўсиқсиз ёлларда кесиб ўтиш рухсат етилади."","". Тақиқланади.""}",1,https://postimg.cc/Dmfk0bYv,3-BILET,300,,,,
Tartibga soluvchining mazkur ishorasi qo'yidagini bildiradi:,Тартибга солувчининг мазкур ишораси қўйидагини билдиради:,"{""Ko'k, yashil avtomobillarga harakatlanishga ruxsat etiladi. Qizil, sariq, oq avtomobillarga taqiqlanadi"",""Ko'k, qizil, yashil avtomobillarga harakatlanishga ruxsat etiladi. Sariq, oq avtomobillarga taqiqlanadi""}","{""Кўк, яшил автомобилларга ҳаракатланишга рухсат етилади. Қизил, сариқ, оқ автомобилларга тақиқланади"",""Кўк, қизил, яшил автомобилларга ҳаракатланишга рухсат етилади. Сариқ, оқ автомобилларга тақиқланади""}",1,https://ptest.uz/images/504363cd-43c1-4a5f-80f1-5b46a6b42802.webp,3-BILET,300,,,,
Agar g'ildiraklardagi tortish kuchi yo'l bilan tishlashish kuchidan ortiq bo'lsa:,Агар ғилдираклардаги тортиш кучи ёл билан тишлашиш кучидан ортиқ бўлса:,"{""Yurgizgich o'chib qoladi"",""Ulagich detallarining emirilishi ortadi"",""Etakchi g'ildiraklar o'rnidan jilmay aylanadi""}","{""Юргизгич ўчиб қолади"",""Улагич деталларининг емирилиши ортади"",""Етакчи ғилдираклар ўрнидан жилмай айланади""}",2,https://postimg.cc/Dmfk0bYv,4-BILET,300,,,,
"Qaysi belgi ""T"" simon chorrahada harakatlanish yo'nalishini ko'rsatadi?","Қайси белги ""Т"" симон чорраҳада ҳаракатланиш ёналишини кўрсатади?","{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",1,https://ptest.uz/images/4c67bf85-3cac-4d46-b085-b2fbcca80606.webp,4-BILET,300,,,,
Qanday hollarda transport vositalaridan foydalanishga ruxsat etiladi?,Қандай ҳолларда транспорт воситаларидан фойдаланишга рухсат етилади?,"{""Qo'shaloq shinalar orasiga xavf-xatar tug'diruvchi begona qismlar qisilib, tiqilib qolganda"",""Shina o'lchamlari yoki cheklangan og'irlik transport vositasining turiga mos kelmaydi"",""M1, M2, M3 toifali 1 klass avtotransport vositalarining oldingi o'qiga 1 klassda tamirlangan shinalar qo'yilgan"",""Barcha sanab o'tilganlarda hollarda ruxsat etiladi""}","{""Қўшалоқ шиналар орасига хавф-хатар туғдирувчи бегона қисмлар қисилиб, тиқилиб қолганда"",""Шина ўлчамлари ёки чекланган оғирлик транспорт воситасининг турига мос келмайди"",""М1, М2, М3 тоифали 1 класс автотранспорт воситаларининг олдинги ўқига 1 классда тамирланган шиналар қўйилган"",""Барча санаб ўтилганларда ҳолларда рухсат етилади""}",2,https://postimg.cc/Dmfk0bYv,4-BILET,300,,,,
Kunduzgi vaqtda yaqinni yorituvchi fara chirog'ini yoqish ogohlantirish ishorasi bo'ladimi?,Кундузги вақтда яқинни ёритувчи фара чироғини ёқиш огоҳлантириш ишораси бўладими?,"{""Bo'ladi"",""Bo'lmaydi""}","{""Бўлади"",""Бўлмайди""}",0,https://postimg.cc/Dmfk0bYv,4-BILET,300,,,,
Belgilangan yo'nalish bo'yicha harakatlanayotgan yo'nalishli transport vositalarining haydovchilari piyodalar o'tish joyidan tashqarida oq xassa bilan ishora berayotgan ko'zi ojiz piyodalarni o'tkazib yuborishlari kerakmi?,Белгиланган ёналиш бўйича ҳаракатланаётган ёналишли транспорт воситаларининг ҳайдовчилари пиёдалар ўтиш жойидан ташқарида оқ хасса билан ишора бераётган кўзи ожиз пиёдаларни ўтказиб юборишлари керакми?,"{""Barcha hollarda o'tkazib yuborishlari kerak"",""O'tkazib yuborishlari kerak emas""}","{""Барча ҳолларда ўтказиб юборишлари керак"",""Ўтказиб юборишлари керак емас""}",0,https://postimg.cc/Dmfk0bYv,4-BILET,300,,,,
Harakatlanish kimga ruxsat etilgan?,Ҳаракатланиш кимга рухсат етилган?,"{""Barcha transport vositalariga"",""Motosiklga"",""Avtomobil va motosiklga""}","{""Барча транспорт воситаларига"",""Мотосиклга"",""Автомобил ва мотосиклга""}",1,https://ptest.uz/images/0673d4df-6396-4c9a-96f1-a04401274540.webp,4-BILET,300,,,,
"Agar transport vositasi o'lchamlari kattaligidan yoki boshqa sabablarga ko'ra chetki holatda burilishni bajara olmagan bo'lsa, bu qoidadan chetga chiqqan holda burilishga yo'l qo'yiladimi?","Агар транспорт воситаси ўлчамлари катталигидан ёки бошқа сабабларга кўра четки ҳолатда бурилишни бажара олмаган бўлса, бу қоидадан четга чиққан ҳолда бурилишга ёл қўйиладими?","{""Yo'l qo'yilmaydi"",""Yo'l qo'yiladi, agar bu boshqa transport vositalariga xalaqit bermasa, harakat xavfsizligini taminlab, talablardan chetka chiqishi mumkin"",""Aholi punktidan tashqaridagi yo'llarda yo'l qo'yiladi"",""Yo'l qo'yiladi, lekin faqat chorrahada emas""}","{""Ёл қўйилмайди"",""Ёл қўйилади, агар бу бошқа транспорт воситаларига халақит бермаса, ҳаракат хавфсизлигини таминлаб, талаблардан четка чиқиши мумкин"",""Аҳоли пунктидан ташқаридаги ёлларда ёл қўйилади"",""Ёл қўйилади, лекин фақат чорраҳада емас""}",1,https://postimg.cc/Dmfk0bYv,4-BILET,300,,,,
