question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Kunning qorong'u vaqtida va bulutli ob-havoda ro'paradan kelayotgan avtomobil tezligi qanday tuyuladi?,Куннинг қоронғу вақтида ва булутли об-ҳавода рўпарадан келаётган автомобил тезлиги қандай туюлади?,"{""Aslidagidan kam tezlikda tuyuladi"",""Aslidagidan katta tezlikda tuyuladi"",""Tezlikni qabul qilish o'zgarmaydi""}","{""Аслидагидан кам тезликда туюлади"",""Аслидагидан катта тезликда туюлади"",""Тезликни қабул қилиш ўзгармайди""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi yo'l belgisi barcha transport vositalarining harakatini istisnosiz taqiqlaydi?,Қайси йўл белгиси барча транспорт воситаларининг ҳаракатини истисносиз тақиқлайди?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",1,https://ptest.uz/images/5ba147bc-e5f7-4e98-b0df-37111d7678cd.webp,Bilet 31-40,300,,,,
Avtomobilning antiblokirovka tizimi (ABS) burilishda sirpanish va yonga siljishni oldini oladimi?,Автомобилнинг антиблокировка тизими (АБС) бурилишда сирпаниш ва ёнга силжишни олдини оладими?,"{""Avtomobilni faqat sirpanish ehtimolining oldini oladi"",""Avtomobilni faqat yonga siljish ehtimolining oldini oladi"",""Avtomobilning sirpanish va yonga tomonga sirpanishini oldini olmaydi""}","{""Автомобилни фақат сирпаниш эҳтимолининг олдини олади"",""Автомобилни фақат ёнга силжиш эҳтимолининг олдини олади"",""Автомобилнинг сирпаниш ва ёнга томонга сирпанишини олдини олмайди""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Shatakka olingan avtomobilni falokat yorug'lik ishoralari nosoz bo'lganda transport vositasi qanday belgilanishi kerak?,Шатакка олинган автомобилни фалокат ёруғлик ишоралари носоз бўлганда транспорт воситаси қандай белгиланиши керак?,"{""Gabarit chiroqlarini yoqish"",""Orqa tumanga qarshi chiroqlarini yoqish"",""Shatakka olingan transport vositasi orqa tomoniga falokat sababli to'xtash belgisini o'rnatish""}","{""Габарит чироқларини ёқиш"",""Орқа туманга қарши чироқларини ёқиш"",""Шатакка олинган транспорт воситаси орқа томонига фалокат сабабли тўхташ белгисини ўрнатиш""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
"Siz chapga burilmoqchisiz, kimga yo'l berishingiz kerak?","Сиз чапга бурилмоқчисиз, кимга йўл беришингиз керак?","{""Faqat avtobusga"",""Faqat yuk avtomobiliga"",""Har ikki transport vositasiga""}","{""Фақат автобусга"",""Фақат юк автомобилига"",""Ҳар икки транспорт воситасига""}",2,https://ptest.uz/images/f5d416b7-9161-4e6f-a3dd-5537c86cf909.webp,Bilet 31-40,300,,,,
Tormoz tizimiga ega bo'lmagan tirkama bilan harakatlanayotganda yengil avtomobilni tormoz yo'li qanday o'zgaradi?,Тормоз тизимига эга бўлмаган тиркама билан ҳаракатланаётганда енгил автомобилни тормоз йўли қандай ўзгаради?,"{""Tirkama qo'shimcha qarshilikka ega bo'lgani uchun tormoz yo'li kamayadi"",""Tormoz yo'li uzayadi"",""Tormoz yo'li o'zgarmaydi""}","{""Тиркама қўшимча қаршиликка эга бўлгани учун тормоз йўли камаяди"",""Тормоз йўли узаяди"",""Тормоз йўли ўзгармайди""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Sanab o'tilgan qaysi hollarda haydovchi orqadagi vaziyatni etiborga olishi kerak?,Санаб ўтилган қайси ҳолларда ҳайдовчи орқадаги вазиятни эътиборга олиши керак?,"{""Faqat keskin tormoz berishda"",""Faqat nam qoplama yoki yaxmalakli yo'llarda tormoz berganda"",""Har qanday tormozlashda""}","{""Фақат кескин тормоз беришда"",""Фақат нам қоплама ёки яхмалакли йўлларда тормоз берганда"",""Ҳар қандай тормозлашда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ko'rsatilgan qaysi joyda siz avtomobilni qoidaga binoan to'xtatishingiz mumkin?,Кўрсатилган қайси жойда сиз автомобилни қоидага биноан тўхтатишингиз мумкин?,"{""Faqat «A»"",""Faqat «B»"",""Faqat «B» va «V»"",""Xech qaysisida""}","{""Фақат «А»"",""Фақат «Б»"",""Фақат «Б» ва «В»"",""Хеч қайсисида""}",1,https://ptest.uz/images/ffaac851-ed51-4fd1-82de-92c110c134d3.webp,Bilet 31-40,300,,,,
Chorrahaga kirishda Siz:,Чорраҳага киришда Сиз:,"{""Taqiqlanadi"",""Ruxsat etiladi, agarda ikki tomonda orqani ko'rsatuvchi ko'zgusi bo'lsa"",""Birinchi o'tish huquqiga egasiz Yengil avtomobilning orqa oynasiga parda yoki jalyuzilar o'rnatish mumkinmi?""}","{""Тақиқланади"",""Рухсат этилади, агарда икки томонда орқани кўрсатувчи кўзгуси бўлса"",""Биринчи ўтиш ҳуқуқига эгасиз Енгил автомобилнинг орқа ойнасига парда ёки жалюзилар ўрнатиш мумкинми?""}",1,https://ptest.uz/images/9bdae933-0c62-4af5-bcaa-9437f42711ed.webp,Bilet 31-40,300,,,,
Transport vositasi qiyalikda joyidan qo'zg'alishda to'xtab turish tormoz dastagini qay vaqtda tushirishni boshlash kerak?,Транспорт воситаси қияликда жойидан қўзғалишда тўхтаб туриш тормоз дастагини қай вақтда туширишни бошлаш керак?,"{""Harakatni boshlashdan avval"",""Harakatni boshlagandan so'ng"",""Harakatni boshlash bilan bir vaqtda""}","{""Ҳаракатни бошлашдан аввал"",""Ҳаракатни бошлагандан сўнг"",""Ҳаракатни бошлаш билан бир вақтда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Chorrahaning ko'rsatilgan joyida Sizga to'xtashga ruxsat etiladimi?,Чорраҳанинг кўрсатилган жойида Сизга тўхташга рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Ruxsat etiladi, agarda Sizning transport vositangiz bilan sidirg'a chiziq orasidagi masofa 3 metrdan ortiq bo'lsa?""}","{""Рухсат этилади"",""Тақиқланади"",""Рухсат этилади, агарда Сизнинг транспорт воситангиз билан сидирға чизиқ орасидаги масофа 3 метрдан ортиқ бўлса?""}",1,https://ptest.uz/images/7138850e-022a-4f27-a558-671a273cb628.webp,Bilet 31-40,300,,,,
"Ko'rsatilgan yo'l belgilaridan qaysi biri ruxsat etilgan to'la vazni 3,5 tonnadan kam bo'lgan yuk avtomobiliga o'ngga harakatlanishni buyuradi?","Кўрсатилган йўл белгиларидан қайси бири рухсат этилган тўла вазни 3,5 тоннадан кам бўлган юк автомобилига ўнгга ҳаракатланишни буюради?","{""Faqat «A»"",""Faqat «B»"",""«A» va «B»"",""«B» va «V»""}","{""Фақат «А»"",""Фақат «Б»"",""«А» ва «Б»"",""«Б» ва «В»""}",1,https://ptest.uz/images/1ad6ccca-292d-4454-9ad1-10426dfe407a.webp,Bilet 31-40,300,,,,
Qattiq yoki yegiluvchan ulagichda shatakka olgan yuk avtomobilining kuzovida odam tashishga ruxsat etiladimi?,Қаттиқ ёки егилувчан улагичда шатакка олган юк автомобилининг кузовида одам ташишга рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат этилади"",""Тақиқланади""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Yo'lning keskin burilishida yuzaga keladigan sirpanishning oldini olish uchun haydovchi nima qilishi kerak?,Йўлнинг кескин бурилишида юзага келадиган сирпанишнинг олдини олиш учун ҳайдовчи нима қилиши керак?,"{""Burilishdan oldin tezlikni kamaytirib, avtomobilni erkin harakatlanishi uchun ilashma tepkisini bosishi"",""Burilishdan oldin tezlikni kamaytirish, kerak bo'lsa uzatmalar pag'onasini pasaytirish, burilishdan o'tayotganda tezlikni oshirmaslik va avtomobilni keskin tormozlamaslik"",""Sanab o'tilan ikkisiga ham ruxsat etiladi""}","{""Бурилишдан олдин тезликни камайтириб, автомобилни эркин ҳаракатланиши учун илашма тепкисини босиши"",""Бурилишдан олдин тезликни камайтириш, керак бўлса узатмалар пағонасини пасайтириш, бурилишдан ўтаётганда тезликни оширмаслик ва автомобилни кескин тормозламаслик"",""Санаб ўтилан иккисига ҳам рухсат этилади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
“Quvib o'tish” atamasi nimani bildiradi?,“Қувиб ўтиш” атамаси нимани билдиради?,"{""Bir va bir necha transport vositalaridan o'zib ketish"",""Egallab turgan bo'lakdan qarama qarshi harakat bo'lagiga chiqib bir yoki bir necha transport vositalaridan o'zib ketish va dastlab egallab turgan bo'lagiga qaytish"",""Egallagan harakatlanish bo'lagidan chiqib, oldinda harakatlanayotgan transport vositasidan o'zib ketish""}","{""Бир ва бир неча транспорт воситаларидан ўзиб кетиш"",""Эгаллаб турган бўлакдан қарама қарши ҳаракат бўлагига чиқиб бир ёки бир неча транспорт воситаларидан ўзиб кетиш ва дастлаб эгаллаб турган бўлагига қайтиш"",""Эгаллаган ҳаракатланиш бўлагидан чиқиб, олдинда ҳаракатланаётган транспорт воситасидан ўзиб кетиш""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Siz ro'paradan yaqinlashayotgan yuk avtomobiliga yo'l berishingiz kerakmi?,Сиз рўпарадан яқинлашаётган юк автомобилига йўл беришингиз керакми?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",1,https://ptest.uz/images/9071e379-2c8f-416b-8395-39a672793025.webp,Bilet 31-40,300,,,,
40-BILET Uzoq davom etadigan keng ravon yo'lda avtomobilni yuqori tezlikda boshqarganda haydovchiga tezlik qanday qabul qilinadi?,40-BILET Узоқ давом этадиган кенг равон йўлда автомобилни юқори тезликда бошқарганда ҳайдовчига тезлик қандай қабул қилинади?,"{""Aslidagidan sekin harakatlanayotganga uxshaydi"",""Aslidagidan tez harakatlanayotganga uxshaydi"",""Tezlikni qabul qilish o'zgarmaydi""}","{""Аслидагидан секин ҳаракатланаётганга ухшайди"",""Аслидагидан тез ҳаракатланаётганга ухшайди"",""Тезликни қабул қилиш ўзгармайди""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Jamoat transporti bekatidan tashqarida yo'l chetidan qo'zg'alayotgan yo'nalishli transport vositasiga yo'l berishingiz kerakmi?,Жамоат транспорти бекатидан ташқарида йўл четидан қўзғалаётган йўналишли транспорт воситасига йўл беришингиз керакми?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",1,https://ptest.uz/images/819d956b-52c6-44f8-bf7c-c31d4e7f0d85.webp,Bilet 31-40,300,,,,
Burilish ko'rsatkichi bilan berilayotgan ogohlantiruvchi ishora qachon to'xtatilishi kerak?,Бурилиш кўрсаткичи билан берилаётган огоҳлантирувчи ишора қачон тўхтатилиши керак?,"{""Manevr bajarishdan oldin"",""Manevr bajargandan so'ng darhol"",""Manevr bajarayotganda""}","{""Маневр бажаришдан олдин"",""Маневр бажаргандан сўнг дарҳол"",""Маневр бажараётганда""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Yonlama oraliq masofani tanlashda tezlikning dahli bormi?,Ёнлама оралиқ масофани танлашда тезликнинг даҳли борми?,"{""Yonlama oraliq masofani tanlashni tezlikka aloqasi yo'q"",""Tezlik oshganda yonlama oraliq masofani oshirish kerak""}","{""Ёнлама оралиқ масофани танлашни тезликка алоқаси йўқ"",""Тезлик ошганда ёнлама оралиқ масофани ошириш керак""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
To'xtab turish qoidasini kim buzdi?,Тўхтаб туриш қоидасини ким бузди?,"{""Faqat «A»"",""Faqat «B»"",""«A» va «B»""}","{""Фақат «А»"",""Фақат «Б»"",""«А» ва «Б»""}",1,https://ptest.uz/images/2b60fb94-b805-4e35-bdb9-2836890f2e62.webp,Bilet 31-40,300,,,,
Sizga ko'rsatilgan joyda yengil avtomobilda to'xtashga ruxsat etiladimi?,Сизга кўрсатилган жойда енгил автомобилда тўхташга рухсат этиладими?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",1,https://ptest.uz/images/e55b8be7-4d4d-4fd6-a829-d3d38bcaf2c8.webp,Bilet 31-40,300,,,,
Ushbu vaziyatda quvib o'tishdan so'ng Siz o'rta bo'lakda qolishingiz mumkinmi?,Ушбу вазиятда қувиб ўтишдан сўнг Сиз ўрта бўлакда қолишингиз мумкинми?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",1,https://ptest.uz/images/0aa6661d-213d-4b01-ac4b-f3f0cd9006dd.webp,Bilet 31-40,300,,,,
Kunning yorug' vaqtida aholi punktlaridan tashqarida Siz quvib o'tayotgan transport vositasi haydovchisining etiborini qanday jalb qilasiz?,Куннинг ёруғ вақтида аҳоли пунктларидан ташқарида Сиз қувиб ўтаётган транспорт воситаси ҳайдовчисининг эътиборини қандай жалб қиласиз?,"{""Faqat tovushli ishoralarni qo'llab"",""Faqat chiroqlarni yoqib-o'chirish bilan"",""Sanab o'tilgan barcha usul bilan va ularni birgalikda qo'llash bilan""}","{""Фақат товушли ишораларни қўллаб"",""Фақат чироқларни ёқиб-ўчириш билан"",""Санаб ўтилган барча усул билан ва уларни биргаликда қўллаш билан""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Aholi punktlariga tegishli yo'l harakati qoidalari qaerdan boshlanadi?,Аҳоли пунктларига тегишли йўл ҳаракати қоидалари қаердан бошланади?,"{""Aholi punkti nomini ko'rsatuvchi oq rangli 5.22 yo'l belgisidan boshlab"",""Aholi punkti nomini ko'rsatuvchi oq 5.22 yoki 5.24 havorang rangli belgidan boshlab"",""Yo'l yuzidagi qurilma va inshootlardan boshlab""}","{""Аҳоли пункти номини кўрсатувчи оқ рангли 5.22 йўл белгисидан бошлаб"",""Аҳоли пункти номини кўрсатувчи оқ 5.22 ёки 5.24 ҳаворанг рангли белгидан бошлаб"",""Йўл юзидаги қурилма ва иншоотлардан бошлаб""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
"Tormoz tizimi ishlamaydigan avtomobilni vazni sizning avtomobilingiz vaznini yarmidan ortiq bo'lsa, uni shatakka olishingizga ruxsat etiladimi?","Тормоз тизими ишламайдиган автомобилни вазни сизнинг автомобилингиз вазнини ярмидан ортиқ бўлса, уни шатакка олишингизга рухсат этиладими?","{""Ruxsat etiladi"",""Ruxsat etilmaydi"",""Faqat 30 km. tezlikda ruxsat etiladi""}","{""Рухсат этилади"",""Рухсат этилмайди"",""Фақат 30 км. тезликда рухсат этилади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Cheklangan ko'rinish sharoitida orqaga harakatlanishda harakat xavfsizligini taminlash uchun:,Чекланган кўриниш шароитида орқага ҳаракатланишда ҳаракат хавфсизлигини таъминлаш учун:,"{""Tovushli signal berish"",""Falokat yorug'lik ishoralarini yoqish"",""Boshqa shaxslar yordamidan foydalanish""}","{""Товушли сигнал бериш"",""Фалокат ёруғлик ишораларини ёқиш"",""Бошқа шахслар ёрдамидан фойдаланиш""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
"Yoqilg'i bilan taminlash tepkisini keskin tezlikni oshirish uchun bosayotganda, avtomabil sirpanishni boshlasa haydovchi qanday harakat qilishi kerak?","Ёқилғи билан таъминлаш тепкисини кескин тезликни ошириш учун босаётганда, автомабил сирпанишни бошласа ҳайдовчи қандай ҳаракат қилиши керак?","{""Tepkini yanada kuchliroq bosish"",""Tepkiga tasir etuvchi kuchni o'zgartirmaslik"",""Tepkiga tasir etuvchi kuchni kamaytirish""}","{""Тепкини янада кучлироқ босиш"",""Тепкига таъсир этувчи кучни ўзгартирмаслик"",""Тепкига таъсир этувчи кучни камайтириш""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Yo'lning qanday qismida harakatlanganda kuchli yonlama shamol xavfi ortadi?,Йўлнинг қандай қисмида ҳаракатланганда кучли ёнлама шамол хавфи ортади?,"{""Ochiq joyda harakatlanganda"",""Yo'lning yopiq qismida harakatlanganda"",""Yo'lning yopiq qismidan ochik qismiga chiqishda""}","{""Очиқ жойда ҳаракатланганда"",""Йўлнинг ёпиқ қисмида ҳаракатланганда"",""Йўлнинг ёпиқ қисмидан очик қисмига чиқишда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Nosoz transpot vositasini shatakka olgan yengil avtomobil salonida odam tashishga ruxsat etiladimi?,Носоз транспот воситасини шатакка олган енгил автомобил салонида одам ташишга рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат этилади"",""Тақиқланади""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Piyodalar to'xtab turgan avtobus va trolleybusning qaysi tomonidan yo'lni kesib o'tishlari kerak?,Пиёдалар тўхтаб турган автобус ва троллейбуснинг қайси томонидан йўлни кесиб ўтишлари керак?,"{""Oldi tomonidan"",""Orqa tomonidan"",""Istalgan tomonidan""}","{""Олди томонидан"",""Орқа томонидан"",""Исталган томонидан""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Quruq ob-havo sharoitida asfalt –beton qoplamali yo'lda harakatlanayotgan haydovchi yomg'ir tomchilab qolganda nima qilishi kerak?,Қуруқ об-ҳаво шароитида асфалт –бетон қопламали йўлда ҳаракатланаётган ҳайдовчи ёмғир томчилаб қолганда нима қилиши керак?,"{""Tezlikni kamaytirish va ehtiyot bo'lishi kerak"",""Tezlikni o'zgartirmasdan harakatlani davom ettirish"",""Yomg'ir tezlashib ketmasdan tezroq harakat qilishi""}","{""Тезликни камайтириш ва эҳтиёт бўлиши керак"",""Тезликни ўзгартирмасдан ҳаракатлани давом эттириш"",""Ёмғир тезлашиб кетмасдан тезроқ ҳаракат қилиши""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ushbu holatda Siz bajarishingiz lozim:,Ушбу ҳолатда Сиз бажаришингиз лозим:,"{""Belgi oldida to'xtash"",""To'xtash chizig'i oldida to'xtash"",""Boshqa transport vositalari bo'lmasa, chorrahadan to'xtamasdan o'tib ketish""}","{""Белги олдида тўхташ"",""Тўхташ чизиғи олдида тўхташ"",""Бошқа транспорт воситалари бўлмаса, чорраҳадан тўхтамасдан ўтиб кетиш""}",1,https://ptest.uz/images/bf8c6a13-3349-4a83-9193-62b77e69e0fb.webp,Bilet 31-40,300,,,,
Ushbu yo'l belgisi tasir oralig'ida Sizga odam tushirish (chiqarish) yoki yuk ortish (tushirish) ruxsat etiladimi?,Ушбу йўл белгиси таъсир оралиғида Сизга одам тушириш (чиқариш) ёки юк ортиш (тушириш) рухсат этиладими?,"{""Faqat «B»"",""Faqat «B» va «G»"",""Faqat «A» , «B» va «V»"",""Barchasi""}","{""Фақат «Б»"",""Фақат «Б» ва «Г»"",""Фақат «А» , «Б» ва «В»"",""Барчаси""}",3,https://ptest.uz/images/51fb05d9-e1a0-42fa-81e2-87a22bf67184.webp,Bilet 31-40,300,,,,
Yengil avtomobilda qaysi yo'nalishlarda harakatlanishga ruxsat etiladi?,Енгил автомобилда қайси йўналишларда ҳаракатланишга рухсат этилади?,"{""Faqat to'g'riga"",""Faqat o'ngga va chapga"",""Istalgan yo'nalishda""}","{""Фақат тўғрига"",""Фақат ўнгга ва чапга"",""Исталган йўналишда""}",2,https://ptest.uz/images/5aebbbe6-4323-4136-9e2d-4522a42ba6f4.webp,Bilet 31-40,300,,,,
Uzoq davom etadigan keng ravon yo'lda avtomobilni yuqori tezlikda boshqarganda haydovchiga tezlik qanday qabul qilinadi?,Узоқ давом этадиган кенг равон йўлда автомобилни юқори тезликда бошқарганда ҳайдовчига тезлик қандай қабул қилинади?,"{""Aslidagidan sekin harakatlanayotganga uxshaydi"",""Aslidagidan tez harakatlanayotganga uxshaydi"",""Tezlikni qabul qilish o'zgarmaydi""}","{""Аслидагидан секин ҳаракатланаётганга ухшайди"",""Аслидагидан тез ҳаракатланаётганга ухшайди"",""Тезликни қабул қилиш ўзгармайди""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
